gage_id,NSE,NNSE
09512280,-0.0239739797269242,0.4940774980392389
09047700,-0.0532474764118158,0.4870333515507665
11148900,0.1394818675712296,0.5374846837394555
10336645,-0.0008605220378141,0.4997849620130098
09306242,-0.0310750987726551,0.4923500862199941
11143000,0.0914780555975166,0.5239656808416098
10259000,0.042826203667052,0.5109408279804515
09484600,0.0419731414721633,0.5107182241370584
11124500,0.0800010052069889,0.5208336060133233
11264500,-0.0061562526624712,0.4984656597275758
11176400,0.0617892055708038,0.5159397537534096
09505350,0.0310660880842771,0.5078890631870042
05489000,-0.3131938190710925,0.432302728701553
11480390,0.0712033414590461,0.5184579699326387
11151300,0.0338565754535274,0.5086098946370958
11284400,0.0973799051828998,0.5255910009171487
11481200,0.1561212042820737,0.5423349963795443
11381500,0.07439544550591,0.5193174256189521
11473900,0.0815431921975976,0.5212522877413659
13011500,-0.0110426698629344,0.4972544914067668
11266500,-0.0037815168705892,0.4990564048927612
09497980,0.0338000587543374,0.5085952750901122
11482500,0.1070290875228195,0.5282701352718513
11475560,0.0845092212165665,0.5220594173964753
11476600,0.1275389582343613,0.5340565051527316
09494000,0.0044455339265021,0.501113859331349
12020000,0.1048282564745184,0.5276566640550244
12041200,0.2188420104004228,0.5614325095466743
12054000,0.134441953182164,0.5360326373686114
11522500,0.0479515760393571,0.5122823735955445
11478500,0.1620301051680874,0.5440785525442204
12056500,0.2185604044427378,0.5613437595604719
09505800,0.0155510462922475,0.5039182278443575
12025700,0.1521059152457466,0.5411565566719088
10234500,-0.0015254717049317,0.4996189227350595
12048000,0.0402506951807249,0.5102693479930681
12073500,0.0861570532863005,0.522508914180822
12013500,0.0962515139455452,0.5252794722229899
12115000,0.1215648640412728,0.5323580148481486
12082500,0.0408174209518026,0.5104169517910966
12114500,0.0831495503558927,0.5216891073508971
12145500,0.1320447653516315,0.5353447349546597
12167000,0.1810722600514357,0.5497744511985276
12144000,0.1221798083943385,0.5325323502592297
11528700,0.0301332804428442,0.5076485581850986
11451100,0.1074914522251213,0.528399198606396
11523200,0.0002936862119805,0.5000734323360275
12175500,-0.0072715555760198,0.4981886966026544
12186000,0.0658744506581821,0.5170295177271711
12381400,-0.0398246440195992,0.4902382187271935
12040500,0.2266125171514238,0.5638925557282659
12189500,0.0591423030094281,0.5152361255287115
11532500,0.2005925473049462,0.5557385007504858
12377150,-0.0470958856427576,0.4884969028629622
12035000,0.124257606957907,0.53312224733493
12451000,-0.019217684936315,0.4952413043230351
12143600,0.1599918083128944,0.543475841313021
13018300,-0.1732828046719938,0.4601333972045698
12447390,-0.0662542282888709,0.4839675516735086
12010000,0.1239830980785434,0.5330442380214052
12117000,0.0876280057059842,0.5229108159833551
12178100,0.0655460475367188,0.5169417440651028
12390700,-0.0810254397860128,0.4805323283807755
13313000,-0.030085346993006,0.4925901275437584
14138800,0.1457282674092276,0.5392952836544668
13023000,-0.0347564393617019,0.4914593121099533
12147500,0.1819962143127739,0.5500538601034809
14138870,0.1390047818285736,0.5373468938746541
14096850,0.0088173570738421,0.5022141005259277
12092000,0.1113237330597182,0.5294713644175946
12375900,-0.029590378409938,0.4927102585022304
13235000,-0.0190111197723215,0.4952919724943205
13161500,0.0033131090964571,0.5008296516373075
12411000,-0.0715985295706385,0.482719014193962
14139800,0.0710549720400856,0.518418091498241
14141500,0.1180118177235978,0.5313529646027995
14137000,0.0470750824078562,0.5120524557764098
14166500,0.0505680006260195,0.5129699319192099
14020000,-0.0177073624558337,0.4956120092573083
13240000,-0.0075577261067658,0.4981176814971536
14187000,0.1154640053452134,0.5306345980317464
14182500,0.1596621471767785,0.5433784880672439
14158790,0.0729597935323106,0.5189305322451075
14138900,0.1239868803117349,0.5330453126927859
14222500,0.1296983714536089,0.5346731162166638
14216500,0.0879602090491301,0.5230016680263194
13011900,-0.06294258637597,0.4847444648262017
14316700,0.1138424017807707,0.5301783906838571
14185000,0.1107842519583776,0.529320169512989
14305500,0.1018706445398738,0.5268344842375559
